MSD;Self_diff;Lindemann;Spec_heat;Int_T;Int_P;E_coh
0.01852527555827545;0.00017950848409181637;0.054483195112292;0.006178438798870449;137.24729644738935;-5.072450500773765e-07;0.017210065456965816
0.014788784658822527;0.00012575497158862694;0.04856736976280025;1.5765042475659517e-05;159.55404767351894;-5.301697703445039e-07;0.020071925197260393
